ip,timestamp,req_count,auth_fail_count,rapid_req_count,large_payload_count,xss_hits,sqli_hits,get_requests,avg_response_time,label
::1,2026-01-01 06:21:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:22:20+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 06:22:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:23:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:23:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:23:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:24:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:24:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:24:30+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-01 06:25:00+00:00,2,0,1,0,0,2,0,1.0,normal
::1,2026-01-01 06:25:20+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-01 06:25:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:25:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:26:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:26:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:26:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:26:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:26:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:27:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:27:50+00:00,2,0,1,0,0,2,0,0.5,normal
::1,2026-01-01 06:28:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:28:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:28:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:29:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:29:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:29:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:30:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:30:20+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-01 06:30:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:31:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:31:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:31:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:31:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:32:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:32:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:32:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:33:10+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 06:33:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:34:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:34:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:34:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:34:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:35:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:35:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:35:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:36:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:36:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:36:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:36:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:37:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:37:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:37:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:38:10+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 06:38:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:39:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:39:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:39:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:39:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:40:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:40:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:40:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:40:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:41:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:41:30+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 06:41:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:42:20+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-01 06:42:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:42:50+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-01 06:43:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:43:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:44:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:44:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:44:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:44:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:45:10+00:00,2,0,1,0,0,2,0,0.5,normal
::1,2026-01-01 06:45:20+00:00,3,0,1,0,0,3,0,0.0,normal
::1,2026-01-01 06:45:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:46:10+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-01 06:46:30+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 06:46:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:47:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:47:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:47:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:48:00+00:00,2,0,1,0,0,2,0,0.5,normal
::1,2026-01-01 06:48:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:48:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:48:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:48:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:48:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:49:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:49:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:49:50+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-01 06:50:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:50:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:50:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:51:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:51:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:51:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:52:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:52:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:53:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:53:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:53:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:53:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:54:00+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-01 06:54:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:54:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:55:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:55:30+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 06:55:40+00:00,2,0,1,0,0,2,0,0.0,normal
::1,2026-01-01 06:56:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:56:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:56:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:57:10+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 06:57:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:57:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:58:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 06:58:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:58:50+00:00,3,0,0,0,0,3,0,0.3333333333333333,normal
::1,2026-01-01 06:59:00+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-01 06:59:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 06:59:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:00:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:00:10+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 07:00:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:00:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:01:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:01:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:01:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:02:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:02:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:02:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:02:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:03:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:03:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:04:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:04:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:04:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:04:50+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 07:05:20+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 07:05:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:05:50+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-01 07:06:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:06:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:06:50+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 07:07:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:07:40+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-01 07:08:00+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 07:08:20+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 07:08:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:09:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:09:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:09:40+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 07:10:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:10:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:10:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:11:20+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 07:11:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:11:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:12:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:12:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:12:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:12:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:13:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:13:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:13:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:13:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:13:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:14:00+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 07:14:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:14:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:15:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:15:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:15:40+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-01 07:16:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:16:10+00:00,2,0,0,0,0,2,0,0.0,normal
::1,2026-01-01 07:16:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:16:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:17:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:17:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:17:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:17:50+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 07:18:20+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 07:18:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:18:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:19:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:19:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:19:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:19:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:20:00+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-01 07:20:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:20:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:20:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:20:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:21:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:21:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:21:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:21:40+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 07:22:10+00:00,2,0,1,0,0,2,0,0.5,normal
::1,2026-01-01 07:22:20+00:00,2,0,1,0,0,2,0,0.0,normal
::1,2026-01-01 07:22:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:23:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:23:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:23:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:24:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:24:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:24:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:24:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:25:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:25:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:25:50+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 07:26:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:26:20+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:26:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:26:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:27:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:27:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:27:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:28:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:28:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:29:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:29:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:29:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:29:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:30:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:30:30+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:30:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:30:50+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:31:00+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:31:30+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:32:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:32:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:32:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:33:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:33:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:33:40+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:34:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:34:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:34:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:35:00+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:35:10+00:00,1,0,0,0,0,1,0,1.0,normal
::1,2026-01-01 07:35:40+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-01 07:35:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:36:10+00:00,2,0,1,0,0,2,0,0.0,normal
::1,2026-01-01 07:36:30+00:00,2,0,0,0,0,2,0,1.0,normal
::1,2026-01-01 07:36:50+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:37:10+00:00,2,0,0,0,0,2,0,0.5,normal
::1,2026-01-01 07:37:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:37:40+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:38:10+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:38:20+00:00,1,0,0,0,0,1,0,0.0,normal
::1,2026-01-01 07:40:20+00:00,3,3,0,0,0,3,0,0.3333333333333333,sql_injection
::1,2026-01-01 07:40:30+00:00,3,3,0,0,0,3,0,0.3333333333333333,sql_injection
::1,2026-01-01 07:40:40+00:00,2,2,0,0,0,2,0,0.0,sql_injection
::1,2026-01-01 07:40:50+00:00,4,4,1,1,0,4,0,0.75,sql_injection
::1,2026-01-01 07:41:00+00:00,6,6,4,6,0,6,0,0.8333333333333334,sql_injection
::1,2026-01-01 07:41:10+00:00,4,4,0,4,0,4,0,0.5,sql_injection
::1,2026-01-01 07:41:20+00:00,4,4,0,0,0,4,0,0.75,sql_injection
::1,2026-01-01 07:41:30+00:00,4,4,0,2,0,4,0,0.5,sql_injection
::1,2026-01-01 07:42:40+00:00,4,4,0,0,0,4,0,0.0,sql_injection
::1,2026-01-01 07:42:50+00:00,2,2,0,0,0,2,0,0.5,sql_injection
::1,2026-01-01 07:43:00+00:00,3,3,0,0,0,3,0,0.3333333333333333,sql_injection
::1,2026-01-01 07:43:10+00:00,5,5,1,3,0,5,0,0.6,sql_injection
::1,2026-01-01 07:43:20+00:00,6,6,3,6,0,6,0,0.6666666666666666,sql_injection
::1,2026-01-01 07:43:30+00:00,4,4,1,2,0,4,0,0.75,sql_injection
::1,2026-01-01 07:43:40+00:00,4,4,1,0,0,4,0,0.75,sql_injection
::1,2026-01-01 07:43:50+00:00,2,2,0,2,0,2,0,0.5,sql_injection
::1,2026-01-01 07:45:00+00:00,3,3,0,0,0,3,0,0.3333333333333333,sql_injection
::1,2026-01-01 07:45:10+00:00,3,3,0,0,0,3,0,0.6666666666666666,sql_injection
::1,2026-01-01 07:45:20+00:00,3,3,0,0,0,3,0,0.3333333333333333,sql_injection
::1,2026-01-01 07:45:30+00:00,3,3,0,1,0,3,0,0.3333333333333333,sql_injection
::1,2026-01-01 07:45:40+00:00,5,5,2,5,0,5,0,0.4,sql_injection
::1,2026-01-01 07:45:50+00:00,6,6,4,5,0,6,0,0.5,sql_injection
::1,2026-01-01 07:46:00+00:00,4,4,0,0,0,4,0,0.5,sql_injection
::1,2026-01-01 07:46:10+00:00,3,3,0,2,0,3,0,0.6666666666666666,sql_injection
::1,2026-01-01 07:47:20+00:00,2,2,0,0,0,2,0,0.0,sql_injection
::1,2026-01-01 07:47:30+00:00,4,4,0,0,0,4,0,0.75,sql_injection
::1,2026-01-01 07:47:40+00:00,1,1,0,0,0,1,0,0.0,sql_injection
::1,2026-01-01 07:47:50+00:00,2,2,0,0,0,2,0,1.0,sql_injection
::1,2026-01-01 07:48:00+00:00,7,7,4,5,0,7,0,0.8571428571428571,sql_injection
::1,2026-01-01 07:48:10+00:00,5,5,2,5,0,5,0,0.6,sql_injection
::1,2026-01-01 07:48:20+00:00,6,6,2,1,0,6,0,0.6666666666666666,sql_injection
::1,2026-01-01 07:48:30+00:00,3,3,1,2,0,3,0,0.3333333333333333,sql_injection
::1,2026-01-01 07:49:40+00:00,4,4,1,0,0,4,0,0.75,sql_injection
::1,2026-01-01 07:49:50+00:00,2,2,0,0,0,2,0,0.5,sql_injection
::1,2026-01-01 07:50:00+00:00,2,2,0,0,0,2,0,0.0,sql_injection
::1,2026-01-01 07:50:10+00:00,4,4,1,1,0,4,0,0.75,sql_injection
::1,2026-01-01 07:50:20+00:00,4,4,0,4,0,4,0,0.0,sql_injection
::1,2026-01-01 07:50:30+00:00,6,6,3,6,0,6,0,0.3333333333333333,sql_injection
::1,2026-01-01 07:50:40+00:00,4,4,1,0,0,4,0,0.5,sql_injection
::1,2026-01-01 07:50:50+00:00,3,3,1,1,0,3,0,1.0,sql_injection
::1,2026-01-01 07:51:00+00:00,1,1,0,1,0,1,0,0.0,sql_injection
::1,2026-01-01 07:56:50+00:00,4,4,0,4,4,4,0,0.25,xss
::1,2026-01-01 07:57:00+00:00,5,5,0,5,5,5,0,0.2,xss
::1,2026-01-01 07:57:10+00:00,5,5,0,5,3,5,0,0.8,xss
::1,2026-01-01 07:57:20+00:00,5,5,0,5,5,5,0,0.4,xss
::1,2026-01-01 07:57:30+00:00,5,5,0,5,5,5,0,0.4,xss
::1,2026-01-01 07:57:40+00:00,5,5,0,5,4,5,0,0.6,xss
::1,2026-01-01 07:57:50+00:00,5,5,0,5,4,5,0,0.6,xss
::1,2026-01-01 07:58:00+00:00,4,4,0,4,4,4,0,0.0,xss
::1,2026-01-01 07:58:50+00:00,3,3,0,3,3,3,0,0.3333333333333333,xss
::1,2026-01-01 07:59:00+00:00,5,5,0,5,5,5,0,0.4,xss
::1,2026-01-01 07:59:10+00:00,5,5,0,5,3,5,0,0.6,xss
::1,2026-01-01 07:59:20+00:00,5,5,0,5,5,5,0,0.4,xss
::1,2026-01-01 07:59:30+00:00,5,5,0,5,5,5,0,0.6,xss
::1,2026-01-01 07:59:40+00:00,5,5,0,5,4,5,0,0.6,xss
::1,2026-01-01 07:59:50+00:00,5,5,0,5,4,5,0,0.2,xss
::1,2026-01-01 08:00:00+00:00,5,5,0,5,5,5,0,0.2,xss
::1,2026-01-01 08:00:50+00:00,2,2,0,2,2,2,0,0.5,xss
::1,2026-01-01 08:01:00+00:00,5,5,0,5,5,5,0,0.6,xss
::1,2026-01-01 08:01:10+00:00,5,5,0,5,4,5,0,0.4,xss
::1,2026-01-01 08:01:20+00:00,5,5,0,5,4,5,0,0.0,xss
::1,2026-01-01 08:01:30+00:00,5,5,0,5,5,5,0,0.6,xss
::1,2026-01-01 08:01:40+00:00,5,5,0,5,5,5,0,0.4,xss
::1,2026-01-01 08:01:50+00:00,5,5,0,5,3,5,0,0.8,xss
::1,2026-01-01 08:02:00+00:00,5,5,0,5,5,5,0,0.6,xss
::1,2026-01-01 08:02:10+00:00,1,1,0,1,1,1,0,0.0,xss
::1,2026-01-01 08:02:50+00:00,1,1,0,1,1,1,0,1.0,xss
::1,2026-01-01 08:03:00+00:00,5,5,0,5,5,5,0,0.8,xss
::1,2026-01-01 08:03:10+00:00,5,5,0,5,5,5,0,1.0,xss
::1,2026-01-01 08:03:20+00:00,5,5,0,5,3,5,0,0.8,xss
::1,2026-01-01 08:03:30+00:00,5,5,0,5,5,5,0,0.6,xss
::1,2026-01-01 08:03:40+00:00,5,5,0,5,5,5,0,0.4,xss
::1,2026-01-01 08:03:50+00:00,5,5,0,5,3,5,0,0.2,xss
::1,2026-01-01 08:04:00+00:00,5,5,0,5,5,5,0,0.8,xss
::1,2026-01-01 08:04:10+00:00,2,2,0,2,2,2,0,1.0,xss
::1,2026-01-01 10:47:50+00:00,75,75,74,0,0,75,0,0.52,sql_injection
::1,2026-01-01 10:48:10+00:00,75,75,74,0,0,75,0,0.28,sql_injection
::1,2026-01-01 10:48:40+00:00,75,75,74,0,0,75,0,0.3466666666666667,sql_injection
::1,2026-01-01 10:49:00+00:00,75,75,74,0,0,75,0,0.3333333333333333,sql_injection
::1,2026-01-01 10:49:30+00:00,75,75,74,0,0,75,0,0.29333333333333333,sql_injection
::1,2026-01-01 10:49:50+00:00,45,45,44,0,0,45,0,0.4666666666666667,sql_injection
::1,2026-01-01 10:50:00+00:00,30,30,30,0,0,30,0,0.3333333333333333,sql_injection
