timestamp,ip,method,url,status,payloadSize,payloadSnippet,userAgent,responseTimeMs,time_delta,auth_fail,rapid_request,large_payload,is_get,xss_pattern,sqli_pattern,fail_rolling,label
2026-01-01 08:01:46.890000+00:00,::1,POST,/api/auth/login,401,61,"{""username"":""<embed src=javascript:alert(1)>"",""password"":""x""}",curl/8.17.0,0,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:01:48.904000+00:00,::1,POST,/api/auth/login,401,92,"{""username"":""<form><button formaction=javascript:alert(1)>X</button></form>"",""password"":""x""}",curl/8.17.0,1,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:01:50.922000+00:00,::1,POST,/api/auth/login,401,62,"{""username"":""<details open ontoggle=alert(1)>"",""password"":""x""}",curl/8.17.0,1,2.018,1,0,1,0,0,1,30.0,sql_injection
2026-01-01 08:01:52.936000+00:00,::1,POST,/api/auth/login,401,70,"{""username"":""<video><source onerror=alert(1)></video>"",""password"":""x""}",curl/8.17.0,0,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:01:54.950000+00:00,::1,POST,/api/auth/login,401,56,"{""username"":""<marquee onstart=alert(1)>"",""password"":""x""}",curl/8.17.0,1,2.014,1,0,1,0,0,1,30.0,sql_injection
2026-01-01 08:01:56.964000+00:00,::1,POST,/api/auth/login,401,61,"{""username"":""<img src=x oneonerror=alert(1)>"",""password"":""x""}",curl/8.17.0,1,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:01:58.978000+00:00,::1,POST,/api/auth/login,401,60,"{""username"":""<img src=x onerror=alert(1)//>"",""password"":""x""}",curl/8.17.0,1,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:02:00.995000+00:00,::1,POST,/api/auth/login,401,60,"{""username"":""<img src=x onerror=alert(1) />"",""password"":""x""}",curl/8.17.0,0,2.017,1,0,1,0,1,1,30.0,xss
2026-01-01 08:02:03.009000+00:00,::1,POST,/api/auth/login,401,55,"{""username"":""<script>alert`1`</script>"",""password"":""x""}",curl/8.17.0,1,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:02:05.023000+00:00,::1,POST,/api/auth/login,401,65,"{""username"":""<script>alert&lpar;1&rpar;</script>"",""password"":""x""}",curl/8.17.0,1,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:02:07.039000+00:00,::1,POST,/api/auth/login,401,63,"{""username"":""<script>alert&#40;1&#41;</script>"",""password"":""x""}",curl/8.17.0,1,2.016,1,0,1,0,1,1,30.0,xss
2026-01-01 08:02:09.058000+00:00,::1,POST,/api/auth/login,401,55,"{""username"":""<script>alert(1)</script>"",""password"":""x""}",curl/8.17.0,0,2.019,1,0,1,0,1,1,30.0,xss
2026-01-01 08:02:11.072000+00:00,::1,POST,/api/auth/login,401,59,"{""username"":""<script>alert(1)</script><!--"",""password"":""x""}",curl/8.17.0,0,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:02:58.089000+00:00,::1,POST,/api/auth/login,401,55,"{""username"":""<script>alert(1)</script>"",""password"":""x""}",curl/8.17.0,1,47.017,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:00.107000+00:00,::1,POST,/api/auth/login,401,69,"{""username"":""<script>alert(document.cookie)</script>"",""password"":""x""}",curl/8.17.0,1,2.018,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:02.121000+00:00,::1,POST,/api/auth/login,401,57,"{""username"":""<script>confirm(1)</script>"",""password"":""x""}",curl/8.17.0,1,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:04.139000+00:00,::1,POST,/api/auth/login,401,58,"{""username"":""<img src=x onerror=alert(1)>"",""password"":""x""}",curl/8.17.0,1,2.018,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:06.153000+00:00,::1,POST,/api/auth/login,401,60,"{""username"":""<img src=x onerror=confirm(1)>"",""password"":""x""}",curl/8.17.0,0,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:08.168000+00:00,::1,POST,/api/auth/login,401,59,"{""username"":""<img src=x onerror=prompt(1)>"",""password"":""x""}",curl/8.17.0,1,2.015,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:10.187000+00:00,::1,POST,/api/auth/login,401,51,"{""username"":""<svg onload=alert(1)>"",""password"":""x""}",curl/8.17.0,1,2.019,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:12.206000+00:00,::1,POST,/api/auth/login,401,51,"{""username"":""<svg/onload=alert(1)>"",""password"":""x""}",curl/8.17.0,1,2.019,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:14.226000+00:00,::1,POST,/api/auth/login,401,66,"{""username"":""<svg><script>alert(1)</script></svg>"",""password"":""x""}",curl/8.17.0,1,2.02,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:16.246000+00:00,::1,POST,/api/auth/login,401,62,"{""username"":""<iframe src=javascript:alert(1)>"",""password"":""x""}",curl/8.17.0,1,2.02,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:18.266000+00:00,::1,POST,/api/auth/login,401,52,"{""username"":""<body onload=alert(1)>"",""password"":""x""}",curl/8.17.0,1,2.02,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:20.285000+00:00,::1,POST,/api/auth/login,401,63,"{""username"":""<div onmouseover=alert(1)>X</div>"",""password"":""x""}",curl/8.17.0,1,2.019,1,0,1,0,0,1,30.0,sql_injection
2026-01-01 08:03:22.304000+00:00,::1,POST,/api/auth/login,401,64,"{""username"":""<input onfocus=alert(1) autofocus>"",""password"":""x""}",curl/8.17.0,1,2.019,1,0,1,0,0,1,30.0,sql_injection
2026-01-01 08:03:24.324000+00:00,::1,POST,/api/auth/login,401,67,"{""username"":""<a href=javascript:alert(1)>click</a>"",""password"":""x""}",curl/8.17.0,1,2.02,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:26.342000+00:00,::1,POST,/api/auth/login,401,69,"{""username"":""<a href=javascript:confirm(1)>click</a>"",""password"":""x""}",curl/8.17.0,1,2.018,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:28.357000+00:00,::1,POST,/api/auth/login,401,81,"{""username"":""<script src=data:text/javascript,alert(1)></script>"",""password"":""x""}",curl/8.17.0,0,2.015,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:30.376000+00:00,::1,POST,/api/auth/login,401,63,"{""username"":""<script>eval('alert(1)')</script>"",""password"":""x""}",curl/8.17.0,1,2.019,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:32.391000+00:00,::1,POST,/api/auth/login,401,66,"{""username"":""<script>setTimeout(alert,1)</script>"",""password"":""x""}",curl/8.17.0,1,2.015,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:34.404000+00:00,::1,POST,/api/auth/login,401,83,"{""username"":""<script>alert(String.fromCharCode(88,83,83))</script>"",""password"":""x""}",curl/8.17.0,0,2.013,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:36.418000+00:00,::1,POST,/api/auth/login,401,72,"{""username"":""<img src=x onerror=alert(document.domain)>"",""password"":""x""}",curl/8.17.0,1,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:38.432000+00:00,::1,POST,/api/auth/login,401,72,"{""username"":""<img src=x onerror=alert(window.location)>"",""password"":""x""}",curl/8.17.0,0,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:40.446000+00:00,::1,POST,/api/auth/login,401,65,"{""username"":""<svg onload=alert(document.domain)>"",""password"":""x""}",curl/8.17.0,1,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:42.460000+00:00,::1,POST,/api/auth/login,401,53,"{""username"":""<svg onload=confirm(1)>"",""password"":""x""}",curl/8.17.0,0,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:44.474000+00:00,::1,POST,/api/auth/login,401,83,"{""username"":""<math><mtext></mtext><script>alert(1)</script></math>"",""password"":""x""}",curl/8.17.0,0,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:46.489000+00:00,::1,POST,/api/auth/login,401,72,"{""username"":""<object data=javascript:alert(1)></object>"",""password"":""x""}",curl/8.17.0,0,2.015,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:48.509000+00:00,::1,POST,/api/auth/login,401,61,"{""username"":""<embed src=javascript:alert(1)>"",""password"":""x""}",curl/8.17.0,1,2.02,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:50.523000+00:00,::1,POST,/api/auth/login,401,92,"{""username"":""<form><button formaction=javascript:alert(1)>X</button></form>"",""password"":""x""}",curl/8.17.0,1,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:52.537000+00:00,::1,POST,/api/auth/login,401,62,"{""username"":""<details open ontoggle=alert(1)>"",""password"":""x""}",curl/8.17.0,0,2.014,1,0,1,0,0,1,30.0,sql_injection
2026-01-01 08:03:54.552000+00:00,::1,POST,/api/auth/login,401,70,"{""username"":""<video><source onerror=alert(1)></video>"",""password"":""x""}",curl/8.17.0,0,2.015,1,0,1,0,1,1,30.0,xss
2026-01-01 08:03:56.566000+00:00,::1,POST,/api/auth/login,401,56,"{""username"":""<marquee onstart=alert(1)>"",""password"":""x""}",curl/8.17.0,0,2.014,1,0,1,0,0,1,30.0,sql_injection
2026-01-01 08:03:58.580000+00:00,::1,POST,/api/auth/login,401,61,"{""username"":""<img src=x oneonerror=alert(1)>"",""password"":""x""}",curl/8.17.0,0,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:04:00.594000+00:00,::1,POST,/api/auth/login,401,60,"{""username"":""<img src=x onerror=alert(1)//>"",""password"":""x""}",curl/8.17.0,0,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:04:02.608000+00:00,::1,POST,/api/auth/login,401,60,"{""username"":""<img src=x onerror=alert(1) />"",""password"":""x""}",curl/8.17.0,1,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:04:04.622000+00:00,::1,POST,/api/auth/login,401,55,"{""username"":""<script>alert`1`</script>"",""password"":""x""}",curl/8.17.0,1,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:04:06.637000+00:00,::1,POST,/api/auth/login,401,65,"{""username"":""<script>alert&lpar;1&rpar;</script>"",""password"":""x""}",curl/8.17.0,1,2.015,1,0,1,0,1,1,30.0,xss
2026-01-01 08:04:08.651000+00:00,::1,POST,/api/auth/login,401,63,"{""username"":""<script>alert&#40;1&#41;</script>"",""password"":""x""}",curl/8.17.0,1,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:04:10.666000+00:00,::1,POST,/api/auth/login,401,55,"{""username"":""<script>alert(1)</script>"",""password"":""x""}",curl/8.17.0,1,2.015,1,0,1,0,1,1,30.0,xss
2026-01-01 08:04:12.680000+00:00,::1,POST,/api/auth/login,401,59,"{""username"":""<script>alert(1)</script><!--"",""password"":""x""}",curl/8.17.0,1,2.014,1,0,1,0,1,1,30.0,xss
2026-01-01 08:09:38.421000+00:00,::ffff:127.0.0.1,GET,/,200,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",1,93390.978,0,0,0,1,0,1,0.0,normal
2026-01-01 08:09:38.422000+00:00,::ffff:127.0.0.1,GET,/,200,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",1,0.001,0,1,0,1,0,1,0.0,normal
2026-01-01 08:09:38.423000+00:00,::ffff:127.0.0.1,GET,/,200,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",1,0.001,0,1,0,1,0,1,0.0,normal
2026-01-01 08:09:38.426000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.password,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",1,0.003,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.427000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.class,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.428000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.txt,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.429000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.iso-ru,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",1,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.429000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.pw,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.430000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.jse,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.431000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.access,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.433000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.SHOW,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.002,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.434000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC/,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.434000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.435000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.show,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.436000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.json,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.437000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.dk,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.437000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.asp,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.438000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.nlm,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.439000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.asp+,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.439000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.bak,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.441000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.tw,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.002,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.442000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.de,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",1,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.442000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.action,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.443000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.idq,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.443000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC._,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.444000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.pwd,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.445000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.stm,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",1,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.445000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.sqlite,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.446000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.se,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.446000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.blt,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.448000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.pl,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.002,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.449000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.dll,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.450000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.aspx,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",1,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.450000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.LOG,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.451000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.types,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.452000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.gif,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.453000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.ini,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.453000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.htpasswd,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.454000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.MVC,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.454000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.10:100,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.456000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.et,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.002,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.457000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.chl+,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.458000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.php4,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.458000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.snp,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.459000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.jsa,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.460000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.asmx,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",1,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.460000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.en,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.461000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.ASP,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.462000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.markdown,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.462000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.SSIFilter,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",1,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.464000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.vts,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.002,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.465000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.swf,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.465000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.0,0,1,0,1,0,1,0.0,recon
2026-01-01 08:09:38.466000+00:00,::ffff:127.0.0.1,GET,/H8uyCTfC.es,404,2,"""""","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",0,0.001,0,1,0,1,0,1,0.0,recon
